ids,target,prediction
mp-1214939,0.0,0.03741066
mp-650518,1.0,0.042282563
mp-775826,0.0,0.0076049953
mp-1147691,0.0,0.063163854
mp-1189650,1.0,0.27915642
mp-1176688,0.0,0.015342402
mp-684845,0.0,0.0002670351
mp-772439,0.0,0.003175335
mp-764865,0.0,0.0021690032
mp-541997,1.0,0.85141844
mp-2231747,0.0,0.0026484027
mp-1103635,1.0,0.073229514
mp-758738,0.0,0.02977665
mp-1221268,0.0,0.052814066
mp-1217946,0.0,0.058055278
mp-1193584,1.0,0.73485476
mp-1044121,0.0,0.00053802616
mp-19313,1.0,0.009949919
mp-760980,0.0,0.030957533
mp-777916,0.0,0.0019153084
mp-802872,0.0,0.0005748634
mp-1225075,0.0,0.09997972
mp-1223698,0.0,0.6281031
mp-765948,0.0,0.0008748044
mp-541794,1.0,0.3036295
mp-759323,0.0,0.06589092
mp-25964,0.0,0.17710668
mp-1396958,0.0,0.08629033
mp-772975,0.0,0.0013890326
mp-1192021,0.0,0.010182126
mp-1209999,0.0,0.15785153
mp-560130,1.0,0.26796004
mp-1226289,0.0,0.06283878
mp-21259,1.0,0.47867736
mp-743819,0.0,0.042044386
mp-1193426,1.0,0.32122147
mp-756189,0.0,0.011038014
mp-625251,0.0,0.12684144
mp-850739,0.0,0.04926981
mp-777673,0.0,0.010266833
mp-758388,0.0,0.00047822864
mp-1274672,0.0,0.2539317
mp-1093742,0.0,0.052963633
mp-1233667,0.0,0.0007334096
mp-775524,0.0,0.002482886
mp-1303469,0.0,0.0070735645
mp-754705,0.0,0.043338437
mp-1095685,1.0,0.8371736
mp-626305,0.0,0.13625905
mp-1225641,0.0,0.17528628
mp-756319,0.0,0.0010161124
mp-758503,0.0,0.016588558
mp-1210836,0.0,0.14475787
mp-1224732,0.0,0.11200088
mp-704630,1.0,0.6035674
mp-1023148,0.0,0.0009636016
mp-2225287,0.0,0.0057318113
mp-758596,0.0,0.008063227
mp-1220120,0.0,0.42206547
mp-559387,1.0,0.022833481
mp-1378434,0.0,0.0052729836
mp-1219472,0.0,0.17048955
mp-1223100,0.0,0.0065083043
mp-1517321,0.0,0.19771734
mp-1974703,0.0,0.15634064
mp-774373,0.0,0.0051066987
mp-757766,0.0,0.0925081
mp-753118,0.0,0.0081546595
mp-768289,0.0,0.0017595458
mp-1208208,0.0,0.04107219
mp-1224976,0.0,0.14537063
mp-2912291,0.0,0.002533848
mp-780496,0.0,0.06567342
mp-1198168,1.0,0.21853487
mp-1272250,0.0,0.24856815
mp-1223771,0.0,0.1311974
mp-766012,0.0,0.17632276
mp-758537,0.0,0.0054969825
mp-856977,0.0,0.0011955578
mp-744554,0.0,0.27599663
mp-1008927,0.0,0.044598136
mp-1223966,0.0,0.035006803
mp-1201589,1.0,0.42325535
mp-1224716,0.0,0.11092602
mp-1237584,0.0,0.099216506
mp-1044027,0.0,0.09713687
mp-756791,0.0,0.0010783457
mp-771072,0.0,0.0017028188
mp-1045954,0.0,0.008577217
mp-1191501,1.0,0.3943985
mp-691111,0.0,0.008782271
mp-849525,0.0,0.001286996
mp-1102936,1.0,0.75434923
mp-2218799,0.0,0.0029508153
mp-1177952,0.0,0.0018729531
mp-21333,1.0,0.0014145485
mp-1224086,0.0,0.53660965
mp-33546,0.0,0.051638845
mp-778157,0.0,0.021816077
mp-752593,0.0,0.033647414
mp-775387,0.0,0.0011212421
mp-1027778,0.0,0.0012297655
mp-1234723,0.0,0.0011768781
mp-24056,1.0,0.4397573
mp-697816,0.0,0.0011066071
mp-752576,0.0,0.0004972697
mp-35482,0.0,0.014648381
mp-1218669,0.0,0.057933223
mp-1234431,0.0,0.0009517999
mp-775153,0.0,0.0016975953
mp-690672,0.0,0.4611252
mp-1195843,1.0,0.4043121
mp-1102580,1.0,0.8180916
mp-1099902,0.0,0.014115078
mp-849564,0.0,0.001112699
mp-704632,0.0,0.14139469
mp-2226405,0.0,0.004384064
mp-2227701,0.0,0.0003154354
mp-1221050,0.0,0.21979168
mp-2219913,0.0,0.00012415253
mp-764836,0.0,0.05826901
mp-758507,0.0,0.0072382917
mp-754579,0.0,0.007812828
mp-1216352,0.0,0.053886827
mp-754035,0.0,0.0014039301
mp-1095148,1.0,0.25487626
mp-1173820,0.0,0.011836394
mp-13463,1.0,0.2291041
mp-611378,1.0,0.22681089
mp-34591,0.0,0.028754454
mp-757544,0.0,0.006285183
mp-1226337,0.0,0.14574835
mp-1072076,0.0,0.030563015
mp-760214,0.0,0.00043151202
mp-1521180,0.0,0.040594544
mp-1227586,0.0,0.058481444
mp-1206409,0.0,0.885199
mp-1035531,0.0,0.00035247134
mp-1084832,0.0,0.047887377
mp-1190715,1.0,0.87832224
mp-2228930,0.0,0.0035419348
mp-1519251,0.0,0.03436915
mp-604254,1.0,0.52278644
mp-2228208,0.0,0.00033758522
mp-675747,0.0,0.15732089
mp-770729,0.0,0.0016702422
mp-1394938,0.0,0.00013617352
mp-1228604,0.0,0.057392783
mp-1184272,0.0,0.004730108
mp-3489,1.0,0.90793693
mp-1198430,1.0,0.23237303
mp-542146,1.0,0.3860674
mp-1022732,0.0,0.24187943
mp-2231641,0.0,0.00016588022
mp-1305316,0.0,0.004216449
mp-1041330,0.0,0.050475903
mp-2090,1.0,0.14398861
mp-1246299,0.0,0.23674922
mp-1079439,1.0,0.49088717
mp-1093669,0.0,0.07404092
mp-765510,0.0,0.0013177961
mp-2232226,0.0,0.00025837417
mp-1212486,0.0,0.6591812
mp-10761,1.0,0.38468128
mp-1093685,0.0,0.028182957
mp-17881,1.0,0.1953677
mp-2232657,0.0,0.00071259873
mp-780974,0.0,0.0099198455
mp-772430,0.0,0.0025891538
mp-757227,0.0,0.0018197033
mp-1097427,0.0,0.00036780635
mp-2231305,0.0,0.0005215132
mp-1220115,0.0,0.03402497
mp-705395,0.0,0.15632303
mp-787524,0.0,0.0017809971
mp-1226823,0.0,0.036566887
mp-1225633,0.0,0.053858235
mp-1217230,0.0,0.030114671
mp-759547,0.0,0.001246711
mp-1519858,0.0,0.05426446
mp-1234799,0.0,0.0010872434
mp-1247186,0.0,0.0108175
mp-1233627,0.0,0.00072351104
mp-779063,0.0,0.009172287
mp-1226789,0.0,0.0030126583
mp-27463,0.0,0.38661742
mp-761030,0.0,0.0008138356
mp-558570,1.0,0.09204132
mp-1173139,0.0,0.08276419
mp-19074,0.0,0.053513367
mp-779903,0.0,0.02389185
mp-758825,0.0,0.004439283
mp-1224393,0.0,0.10025293
mp-807564,0.0,0.0009792882
mp-1517349,0.0,0.07002521
mp-4703,1.0,0.28648838
mp-1221654,0.0,0.02876773
mp-774299,0.0,0.002691041
mp-776178,0.0,0.023888519
mp-1225460,0.0,0.35525548
mp-1197725,1.0,0.5271346
mp-1221586,0.0,0.006263076
mp-504752,1.0,0.241603
mp-753756,0.0,0.19975388
mp-571370,1.0,0.049151503
mp-758205,0.0,0.0053652218
mp-1226068,0.0,0.14039028
mp-755469,0.0,0.021199958
mp-1299640,0.0,0.05853086
mp-999440,0.0,0.15969346
mp-761932,0.0,0.016702026
mp-780795,0.0,0.00106949
mp-1176933,0.0,0.0011090175
mp-1097081,0.0,0.002280899
mp-1227734,0.0,0.03943821
mp-1203342,1.0,0.51301104
mp-756149,0.0,0.0020050614
mp-21112,1.0,0.4772473
mp-1225057,0.0,0.24159485
mp-21471,1.0,0.044459693
mp-26041,0.0,0.0010722547
mp-770885,0.0,0.0004620974
mp-559518,1.0,0.0045786733
mp-756636,0.0,0.0005152328
mp-1216029,0.0,0.020435812
mp-755917,0.0,0.010758908
mp-765285,0.0,0.011173383
mp-758641,0.0,0.0028812343
mp-756802,0.0,0.006610544
mp-1393120,0.0,0.41065133
mp-1104538,1.0,0.5983531
mp-1208436,0.0,0.070575625
mp-1266318,0.0,0.008011137
mp-1224924,0.0,0.2636924
mp-1579553,0.0,0.001392272
mp-1518428,0.0,0.046304308
mp-1228328,0.0,0.13491574
mp-2215910,0.0,0.00043905413
mp-1208084,0.0,0.57337123
mp-1278619,0.0,0.0010026533
mp-705201,0.0,0.19156161
mp-1037501,0.0,0.00035051748
mp-1095879,0.0,0.026733737
mp-1023632,0.0,0.0011466875
mp-1035624,0.0,0.0002790792
mp-1022230,0.0,0.002230668
mp-2232210,0.0,0.00028677259
mp-1105162,0.0,0.18994203
mp-866031,0.0,0.009250787
mp-16744,1.0,0.42526326
mp-769471,0.0,0.017727256
mp-779064,0.0,0.0048345597
mp-1043877,0.0,0.34324935
mp-1221620,0.0,0.057419345
mp-2232432,0.0,0.0002750097
mp-531715,0.0,0.062498495
mp-767438,0.0,0.24412893
mp-1246338,0.0,0.16376546
mp-1101716,0.0,0.0016297154
mp-1176347,0.0,0.07515517
mp-1037801,0.0,0.00033682334
mp-2229153,0.0,0.00046782408
mp-1379859,0.0,0.1396186
mp-5864,1.0,0.590574
mp-757135,0.0,0.009116156
mp-761239,0.0,0.0015201834
mp-1198100,1.0,0.20460662
mp-2230074,0.0,0.0010172621
mp-1176381,0.0,0.0027661852
mp-21113,1.0,0.93120456
mp-1037596,0.0,0.0003813406
mp-1191106,1.0,0.88756394
mp-540828,1.0,0.5255573
mp-1104343,1.0,0.23277734
mp-1247463,0.0,0.22007395
mp-769561,0.0,0.0013325333
mp-1262781,0.0,0.070479676
mp-1225007,0.0,0.045738265
mp-1008282,0.0,0.017908696
mp-2219241,0.0,0.0010088441
mp-20884,1.0,0.2569128
mp-763371,0.0,0.0028131506
mp-758930,1.0,0.18594804
mp-764346,0.0,0.004333279
mp-1221700,0.0,0.049254537
mp-1099278,0.0,0.0013064314
mp-756153,0.0,0.0017167085
mp-1043991,0.0,0.0003121173
mp-27334,1.0,0.76388615
mp-1191712,1.0,0.1004419
mp-1224999,0.0,0.13715625
mp-2227269,0.0,0.012073409
mp-2230770,0.0,0.00054559327
mp-1213484,0.0,0.2205049
mp-1196326,1.0,0.42284206
mp-779446,0.0,0.005168672
mp-1221926,0.0,0.018556897
mp-1652491,0.0,0.039486226
mp-25219,0.0,0.0050044684
mp-1208114,0.0,0.019965874
mp-1176746,0.0,0.0004770658
mp-1096969,0.0,0.17557378
mp-1521510,0.0,0.021736737
mp-1234855,0.0,0.014148003
mp-39647,0.0,0.10518357
mp-1193865,1.0,0.8188064
mp-1042809,0.0,0.0052721235
mp-1306409,0.0,0.003801871
mp-777860,0.0,0.015466929
mp-720106,0.0,0.078814775
mp-2229033,0.0,0.0010931882
mp-1101180,0.0,0.0070097772
mp-23415,1.0,0.29944515
mp-1217427,0.0,0.02770691
mp-1277589,0.0,0.0015124255
mp-752939,0.0,0.059238315
mp-2232152,0.0,0.00026405577
mp-1196012,1.0,0.18956406
mp-2236509,0.0,0.2579409
mp-2231688,0.0,0.00014449928
mp-1246230,0.0,0.030386489
mp-1223630,0.0,0.12243889
mp-1246672,0.0,0.046928693
mp-2220907,0.0,0.0004418146
mp-1180458,0.0,0.6042032
mp-1227494,0.0,0.013908663
mp-5932,1.0,0.6472912
mp-1076516,0.0,0.02098495
mp-542018,1.0,0.104186155
mp-758142,0.0,0.0009311807
mp-1225104,0.0,0.1211441
mp-1219091,0.0,0.6694557
mp-1181783,0.0,0.21358815
mp-1209715,0.0,0.12681615
mp-765588,0.0,0.0017416817
mp-1176725,0.0,0.0037475047
mp-764554,0.0,0.0022181082
mp-1519374,0.0,0.02863515
mp-1225352,0.0,0.071936585
mp-766136,0.0,0.0017084554
mp-616616,1.0,0.111180596
mp-31829,0.0,0.20178159
mp-756436,0.0,0.12437184
mp-754591,0.0,0.03102322
mp-759740,0.0,0.026191564
mp-1227544,0.0,0.11380759
mp-1225010,0.0,0.04873309
mp-761390,0.0,0.07657659
mp-1194229,1.0,0.16932149
mp-14889,1.0,0.8112626
mp-1200819,1.0,0.71052015
mp-770772,0.0,0.001650894
mp-988996,0.0,0.40980938
mp-1216026,0.0,0.029221317
mp-1025450,0.0,0.43069223
mp-1101524,0.0,0.0015559893
mp-2219339,0.0,0.00020463175
mp-427,1.0,0.356562
mp-17435,1.0,0.5968574
mp-1272771,0.0,0.0088072205
mp-1390509,0.0,0.039987512
mp-1223165,0.0,0.3191054
mp-770709,0.0,0.018531242
mp-754962,0.0,0.0019453871
mp-1173592,0.0,0.022280596
mp-755836,0.0,0.061175317
mp-1044082,0.0,0.024358658
mp-1215656,0.0,0.008957151
mp-1222057,0.0,0.00019396629
mp-764525,0.0,0.0027141129
mp-1222633,0.0,0.0055542663
mp-757016,0.0,0.026097849
mp-1201765,1.0,0.20756528
mp-849589,0.0,0.0021719341
mp-1662795,0.0,0.0020961452
mp-31179,1.0,0.26259822
mp-18830,1.0,0.11324693
mp-768703,0.0,0.00075317663
mp-775187,0.0,0.008256985
mp-706231,0.0,0.13823968
mp-755803,0.0,0.0022500053
mp-758434,0.0,0.007809598
mp-2225007,0.0,0.006477373
mp-1519250,0.0,0.030970275
mp-753178,0.0,0.001754247
mp-19270,1.0,0.06205796
mp-878729,0.0,0.0011453109
mp-757897,0.0,0.0013328494
mp-771996,0.0,0.00062927563
mp-865280,0.0,0.1096666
mp-2658,1.0,0.20092116
mp-1188611,1.0,0.10643974
mp-756033,0.0,0.022900784
mp-777674,0.0,0.029054804
mp-1218992,0.0,0.21892147
mp-753083,0.0,0.0004769367
mp-1259854,0.0,0.05529166
mp-5182,1.0,0.56675565
mp-1008872,0.0,0.07487486
mp-1103173,1.0,0.820894
mp-1045790,0.0,0.0010684401
mp-1408232,0.0,0.18142152
mp-1224697,0.0,0.099724256
mp-756693,0.0,0.055319585
mp-2759,1.0,0.297009
mp-752667,0.0,0.00050789525
mp-764918,0.0,0.009263574
mp-778859,0.0,0.0023822112
mp-1521717,0.0,0.040786814
mp-764542,0.0,0.0022419824
mp-22034,1.0,0.58386457
mp-807238,0.0,0.005941999
mp-12838,1.0,0.27121803
mp-1096350,0.0,0.00035020115
mp-1172919,0.0,0.26594675
mp-2488451,0.0,0.41282755
mp-779838,0.0,0.10959475
mp-1216223,0.0,0.3803846
mp-22283,1.0,0.21066758
mp-2232109,0.0,0.00035309556
mp-1219987,0.0,0.047616914
mp-30947,1.0,0.08439972
mp-1662030,0.0,0.0010140312
mp-1178214,0.0,0.14773563
mp-779765,0.0,0.0023372765
mp-542008,1.0,0.009868601
mp-756644,0.0,0.0006533652
mp-729483,1.0,0.27717698
mp-1518082,0.0,0.043855235
mp-20278,1.0,0.64176387
mp-1062652,0.0,0.10304557
mp-1222488,0.0,0.06520928
mp-777900,0.0,0.010971906
mp-1225737,0.0,0.2905385
mp-755201,0.0,0.005101541
mp-775127,0.0,0.00025266226
mp-2760866,0.0,0.37633413
mp-2228454,0.0,0.00025691921
mp-1224738,0.0,0.06954542
mp-779369,0.0,0.043623917
mp-1259818,0.0,0.064002484
mp-758577,0.0,0.0010914421
mp-2236358,0.0,0.0021782345
mp-1233171,0.0,0.049659804
mp-2219892,0.0,8.847376e-05
mp-645166,1.0,0.5097187
mp-540356,0.0,0.006778307
mp-759846,0.0,0.0013137845
mp-1233028,0.0,0.012179609
mp-1225078,0.0,0.023508549
mp-758719,0.0,0.0016189096
mp-1196074,1.0,0.2125054
mp-756960,0.0,0.005916934
mp-764885,0.0,0.0075389063
mp-755179,0.0,0.00552862
mp-768066,0.0,0.00060740724
mp-1236059,0.0,0.0026478537
mp-559166,1.0,0.3079585
mp-1213351,0.0,0.6429698
mp-1205066,1.0,0.60886115
mp-759765,0.0,0.002112836
mp-1216897,0.0,0.07094583
mp-759875,0.0,0.055730473
mp-2218733,0.0,0.0015537891
mp-697733,0.0,0.15524715
mp-1333995,0.0,0.08479859
mp-721172,0.0,0.19265187
mp-2756361,0.0,0.26622263
mp-755945,0.0,0.02167901
mp-1227996,0.0,0.24510378
mp-1043839,0.0,0.00040938793
mp-1227714,0.0,0.045822617
mp-1101161,0.0,0.014177229
mp-1182728,0.0,0.31296667
mp-1568829,0.0,0.036298003
mp-779007,0.0,0.0018527842
mp-1207068,0.0,0.13464628
mp-26566,0.0,0.17719883
mp-777553,0.0,0.016634468
mp-1519459,0.0,0.06882197
mp-1022917,0.0,0.001991486
mp-1521624,0.0,0.041476402
mp-1043493,0.0,0.004257339
mp-759284,0.0,0.024548396
mp-1523358,0.0,0.05280795
mp-766485,0.0,0.0016504006
mp-26611,0.0,0.0016382859
mp-1519702,0.0,0.061132617
mp-850905,0.0,0.00042611625
mp-1518900,0.0,0.042088546
mp-1233554,0.0,0.02084429
mp-775160,0.0,0.0011669875
mp-556692,1.0,0.11314961
mp-776633,0.0,0.0065413094
mp-1273431,0.0,0.0019641193
mp-1093570,0.0,0.025918668
mp-777454,0.0,0.035863314
mp-2230317,0.0,0.00039754855
mp-20089,1.0,0.9312962
mp-758691,0.0,0.0026335695
mp-758508,0.0,0.0016535271
mp-2896279,0.0,0.15456966
mp-1222824,0.0,0.36435977
mp-757452,0.0,0.004750901
mp-771007,0.0,0.0015961288
mp-1304341,0.0,0.003316881
mp-1288525,0.0,0.13955678
mp-20313,1.0,0.18647611
mp-647805,1.0,0.6228347
mp-35432,0.0,0.015624907
mp-36738,0.0,0.009225692
mp-689979,0.0,0.002122241
mp-34782,0.0,0.045958053
mp-2230461,0.0,0.00070391275
mp-30635,1.0,0.2449148
mp-1214178,0.0,0.16615386
mp-1022159,0.0,0.000978091
mp-759723,0.0,0.0020131634
mp-1035756,0.0,0.0003283757
mp-3546,1.0,0.23732886
mp-775811,0.0,0.0017716408
mp-1177955,0.0,0.005969076
mp-1223923,0.0,0.5746982
mp-755034,0.0,0.0014341555
mp-1076141,0.0,0.011069111
mp-1192650,1.0,0.15047643
mp-763068,0.0,0.07323867
mp-1393223,0.0,0.00011895334
mp-1221128,0.0,0.0090387715
mp-778242,0.0,0.019724911
mp-5125,1.0,0.5783944
mp-778755,0.0,0.0024419879
mp-764723,0.0,0.004152821
mp-1215760,0.0,0.14521106
mp-1226857,0.0,0.007687713
mp-1208510,0.0,0.057984903
mp-1208346,0.0,0.8918749
mp-1027847,0.0,0.00125193
mp-752804,0.0,0.028803783
mp-1207088,0.0,0.056745727
mp-1663732,0.0,0.00042721358
mp-1046118,0.0,0.0005369636
mp-1177782,0.0,0.0011513041
mp-1205448,1.0,0.29009655
mp-758917,0.0,0.0012636527
mp-1217638,0.0,0.029578045
mp-1103938,1.0,0.42109376
mp-690548,0.0,0.002077062
mp-743624,0.0,0.11964435
mp-31185,1.0,0.07311076
mp-999389,0.0,0.09812866
mp-761992,0.0,0.0028286509
mp-1224957,0.0,0.2344858
mp-752476,0.0,0.0006552984
mp-653817,1.0,0.72066593
mp-1225000,0.0,0.3646555
mp-1245168,0.0,0.073525906
mp-761486,0.0,0.0033028084
mp-1218130,0.0,0.005364891
mp-743577,1.0,0.377524
mp-1233783,0.0,0.0021370233
mp-756264,0.0,0.001869946
mp-771057,0.0,0.0005379969
mp-1223046,0.0,0.22854114
mp-1219607,0.0,0.35428116
mp-754952,0.0,0.0007816867
mp-769626,0.0,0.0011301425
mp-1216724,0.0,0.15146306
mp-745203,0.0,0.0004270202
mp-2231129,0.0,0.00050778344
mp-510619,1.0,0.30446255
mp-1224302,0.0,0.14097697
mp-1227525,0.0,0.061862007
mp-758911,0.0,0.009239685
mp-2223317,0.0,0.0013628919
mp-1326531,0.0,0.0025057932
mp-1120820,0.0,0.0012229588
mp-770138,0.0,0.0011966651
mp-1079859,1.0,0.5619558
mp-653596,1.0,0.73831475
mp-540592,1.0,0.42045167
mp-1223707,0.0,0.016546728
mp-1104956,1.0,0.32111904
mp-5451,1.0,0.9539818
mp-1224962,0.0,0.006924406
mp-694875,0.0,0.011550307
mp-20432,1.0,0.87805265
mp-30570,1.0,0.05982056
mp-759143,0.0,0.00127257
mp-756107,0.0,0.0009075337
mp-2224255,0.0,0.00047687395
mp-1044032,0.0,0.019189814
mp-752644,0.0,0.004913736
mp-1224908,0.0,0.10166154
mp-1099831,0.0,0.00069895934
mp-40066,0.0,0.0070844567
mp-1216095,0.0,0.0072671804
mp-1072880,1.0,0.664693
mp-1227241,0.0,0.03826772
mp-1216258,0.0,0.12911737
mp-849590,0.0,0.0024729313
mp-628568,1.0,0.20336448
mp-1027885,0.0,0.0019949025
mp-705089,0.0,0.0029104396
mp-1025011,0.0,0.05855916
mp-1095516,1.0,0.8852375
mp-778603,0.0,0.039448492
mp-1221054,0.0,0.0045112916
mp-600221,1.0,0.6411531
mp-694930,0.0,0.048572894
mp-25393,0.0,0.0016482193
mp-755848,0.0,0.00075334165
mp-754595,0.0,0.006339528
mp-1033030,0.0,0.00014132306
mp-1216935,0.0,0.18864933
mp-1354918,0.0,0.20467076
mp-1222047,0.0,0.00024733375
mp-1044425,0.0,0.00046430866
mp-1222343,0.0,0.0070207254
mp-1221688,0.0,0.009140715
mp-767440,0.0,0.0014469464
mp-26789,0.0,0.0016946646
mp-2220571,0.0,0.000611289
mp-1569012,0.0,0.031328503
mp-768672,0.0,0.0012880727
mp-770589,0.0,0.0046194806
mp-775176,0.0,0.0034734607
mp-557864,1.0,0.84921736
mp-1215138,0.0,0.026669148
mp-1212712,0.0,0.24677846
mp-818569,1.0,0.22999582
mp-1235295,0.0,0.0023673624
mp-17682,1.0,0.6315046
mp-1199147,1.0,0.7472306
mp-1027809,0.0,0.0015530303
mp-2220597,0.0,0.00045635895
mp-778185,0.0,0.02578064
mp-1215552,0.0,0.08129283
mp-1342745,0.0,0.0041127075
mp-559713,1.0,0.1791763
mp-759297,0.0,0.0010808428
mp-650029,1.0,0.7674827
mp-554683,1.0,0.12699544
mp-861530,0.0,0.00058373454
mp-761241,0.0,0.0026785033
mp-698668,0.0,0.014764501
mp-777785,0.0,0.010507994
mp-1194302,1.0,0.8918903
mp-887511,0.0,0.05923549
mp-684641,0.0,0.17393295
mp-1216308,0.0,0.011884019
mp-778477,0.0,0.0032826895
mp-25826,0.0,0.15343364
mp-755919,0.0,0.013926029
mp-531041,0.0,0.00022707628
mp-1411625,0.0,0.00012015217
mp-772274,0.0,0.0015954693
mp-1517541,0.0,0.039303523
mp-777388,0.0,0.0036468913
mp-1336629,0.0,0.006934644
mp-18966,1.0,0.17661782
mp-541557,1.0,0.485782
mp-780515,0.0,0.01020104
mp-770783,0.0,0.13172784
mp-777876,0.0,0.024072858
mp-1179891,0.0,0.3422838
mp-1517776,0.0,0.025469622
mp-1043825,0.0,0.034466527
mp-755819,0.0,0.0014554495
mp-759192,0.0,0.025519315
mp-758105,0.0,0.0006785173
mp-1200585,1.0,0.5773312
mp-1212721,0.0,0.28861284
mp-1096308,0.0,0.009635563
mp-759617,0.0,0.0010956153
mp-1184256,0.0,0.36132544
mp-2220682,0.0,0.0005979514
mp-1196278,1.0,0.26848963
mp-1195927,1.0,0.060625304
mp-764034,0.0,0.039158832
mp-31187,1.0,0.10695178
mp-777799,0.0,0.01685874
mp-652318,1.0,0.7117881
mp-761131,0.0,0.059524793
mp-753713,0.0,0.004155476
mp-1220734,0.0,0.05893679
mp-1106126,1.0,0.5235267
mp-1099270,0.0,0.00056058523
mp-685290,0.0,0.117740534
mp-2224223,0.0,0.00036213855
mp-1215469,0.0,0.028541612
mp-1177596,0.0,0.0012851696
mp-556067,1.0,0.19302823
mp-771498,0.0,0.001609027
mp-755063,0.0,0.0012333902
mp-879789,0.0,0.13466841
mp-2232773,0.0,0.00053639064
mp-778119,0.0,0.0036459973
mp-769525,0.0,0.027080476
mp-746690,1.0,0.31366295
mp-1069054,1.0,0.50387156
mp-778260,0.0,0.002515715
mp-1201876,1.0,0.49190998
mp-1099798,0.0,0.015706716
mp-25300,0.0,0.14022344
mp-2240957,0.0,0.0013426893
mp-769488,0.0,0.069326855
mp-2218623,0.0,0.0002553402
mp-1225925,0.0,0.59482634
mp-1336779,0.0,0.46031684
mp-583463,0.0,0.45055336
mp-774490,0.0,0.0011243728
mp-770356,0.0,0.17426895
mp-21960,1.0,0.8814573
mp-771188,0.0,0.0052747894
mp-779066,0.0,0.0018149301
mp-29400,1.0,0.526605
mp-1263751,0.0,0.015201308
mp-1178379,0.0,0.05996855
mp-555031,1.0,0.20072122
mp-861717,0.0,0.00080073153
mp-510080,1.0,0.04220306
mp-568663,1.0,0.72267324
mp-1221213,0.0,0.0251827
mp-474,1.0,0.6203533
mp-1187225,0.0,0.4609776
mp-2218331,0.0,0.0005267173
mp-758968,0.0,0.005356572
mp-1208135,0.0,0.7721724
mp-1023293,0.0,0.0020481027
mp-30223,0.0,0.115271695
mp-759164,0.0,0.028735336
mp-1219065,0.0,0.024434779
mp-565814,1.0,0.047488026
mp-759245,0.0,0.001800979
mp-771011,0.0,0.0021114855
mp-764870,0.0,0.0012650943
mp-778174,0.0,0.0031440267
mp-1191833,1.0,0.7548425
mp-561516,1.0,0.07392601
mp-20117,1.0,0.020168638
mp-752739,0.0,0.00824248
mp-1645036,0.0,0.26535833
mp-1347394,0.0,0.0046916674
mp-772702,0.0,0.0006419451
mp-756782,0.0,0.0013460924
mp-1324167,0.0,0.16653718
mp-1224993,0.0,0.07163966
mp-1219956,0.0,0.11717738
mp-752761,0.0,0.116273336
mp-622621,1.0,0.57634735
mp-772029,0.0,0.010956248
mp-1212100,0.0,0.04573784
mp-1208517,0.0,0.30721763
mp-753348,0.0,0.00955207
mp-772738,0.0,0.0015177607
mp-1213553,0.0,0.24482621
mp-777550,0.0,0.006939275
mp-1225211,0.0,0.26501226
mp-1213156,0.0,0.4748229
mp-756381,0.0,0.00060884404
mp-1220539,0.0,0.079090975
mp-755383,0.0,0.0027159331
mp-1176399,0.0,0.043394413
mp-1224177,0.0,0.17937788
mp-1203755,1.0,0.75471085
mp-1008929,0.0,0.20236698
mp-650224,1.0,0.17824854
mp-542157,1.0,0.01355646
mp-720729,1.0,0.2870242
mp-1522366,0.0,0.085620925
mp-771992,0.0,0.17290051
mp-752929,0.0,0.21329445
mp-1419857,0.0,0.14271252
mp-1204045,1.0,0.8296501
mp-1079633,1.0,0.17563982
mp-1104802,1.0,0.025656529
mp-1215207,0.0,0.37988126
mp-1295198,0.0,0.007628877
mp-1177943,0.0,0.00054849597
mp-760290,0.0,0.001238004
mp-1076203,0.0,0.029111976
mp-624052,1.0,0.8192448
mp-1246402,0.0,0.50391275
mp-753787,0.0,0.001577151
mp-755729,0.0,0.015130472
mp-758469,0.0,0.00031731784
mp-759108,0.0,0.0009777918
mp-1222550,0.0,0.00029626003
mp-2232307,0.0,0.006045112
mp-1103591,1.0,0.28238565
mp-777522,0.0,0.007962447
mp-755676,0.0,0.36982405
mp-22038,1.0,0.40175876
mp-1105435,1.0,0.26220605
mp-1201490,1.0,0.45637256
mp-2218002,0.0,0.0013629035
mp-754786,0.0,0.0073638875
mp-1221875,0.0,0.008093098
mp-2411688,0.0,0.00059193396
mp-2780,1.0,0.44332293
mp-1724,1.0,0.09895792
mp-753932,0.0,0.005509718
mp-1204955,1.0,0.45674512
mp-2767689,0.0,0.09738497
mp-758569,0.0,0.0049303924
mp-505170,1.0,0.032121625
mp-1219238,0.0,0.10706073
mp-793763,0.0,0.042498436
mp-759397,0.0,0.0024388395
mp-1337045,0.0,0.30060494
mp-1101522,0.0,0.0021402878
mp-4660,1.0,0.9763457
mp-1211043,0.0,0.03055354
mp-1176886,0.0,0.0016476653
mp-1103361,1.0,0.11619348
mp-768661,0.0,0.15145014
mp-26412,0.0,0.14813535
mp-1216401,0.0,0.107386224
mp-773989,0.0,0.002592927
mp-558674,1.0,0.19675145
mp-1103986,1.0,0.31548256
mp-1043971,0.0,0.02349658
mp-1296462,0.0,0.53400534
mp-1245602,0.0,0.33367115
mp-763418,0.0,0.00030138285
mp-1177322,0.0,0.0012061576
mp-777742,0.0,0.02446143
mp-849278,0.0,0.012396446
mp-971806,1.0,0.89740574
mp-1196232,1.0,0.6504943
mp-1516960,0.0,0.040119767
