ids,target,prediction
mp-2232176,0.0,0.00021168705
mp-2232179,0.0,0.0006829391
mp-2230776,0.0,0.0005251942
mp-2230781,0.0,0.00032535422
mp-2230794,0.0,0.00087868975
mp-2230796,0.0,0.00064293947
mp-2230800,0.0,0.00019726965
mp-2230840,0.0,0.00025707603
mp-2230844,0.0,0.0005238589
mp-2230850,0.0,0.0005211887
mp-2230856,0.0,0.00032001256
mp-2230864,0.0,0.0012644436
mp-2230883,0.0,0.00042344694
mp-2230887,0.0,0.00044246702
mp-2230889,0.0,0.0014463376
mp-2230896,0.0,0.00017482284
mp-2230900,0.0,0.00071827887
mp-2230912,0.0,0.00063856575
mp-2230927,0.0,0.0001604592
mp-2230928,0.0,0.0002962425
mp-2230937,0.0,0.00045692312
mp-2230955,0.0,0.001159307
mp-2230969,0.0,0.00030507307
mp-2230972,0.0,0.00026770885
mp-2230986,0.0,0.0010842925
mp-2230995,0.0,0.0004493666
mp-2231010,0.0,0.00010649251
mp-2231016,0.0,0.00028545505
mp-2231039,0.0,0.004170361
mp-2231058,0.0,0.00043259145
mp-2231105,0.0,0.000402547
mp-2231114,0.0,0.0015336397
mp-2231129,0.0,0.00050778344
mp-2230499,0.0,0.0005473037
mp-2230505,0.0,0.0004090454
mp-2230517,0.0,0.00021811185
mp-2230521,0.0,0.0003133675
mp-2230529,0.0,0.00232627
mp-2230542,0.0,0.0004478093
mp-2230550,0.0,0.00064065424
mp-2230552,0.0,0.00089489826
mp-2230556,0.0,0.0008504473
mp-2230570,0.0,0.00047192414
mp-2230597,0.0,0.00026540662
mp-2230603,0.0,0.00069317885
mp-2230608,0.0,0.007411183
mp-2230636,0.0,0.00070132344
mp-2230640,0.0,0.0041914727
mp-2230643,0.0,0.00046000455
mp-2230658,0.0,0.00047870298
mp-2230664,0.0,0.00041398584
mp-2230665,0.0,0.0010551407
mp-2230699,0.0,0.0006872352
mp-2230701,0.0,0.0011326742
mp-2230705,0.0,0.00077944854
mp-2230708,0.0,0.0004644193
mp-2230716,0.0,0.00070615485
mp-2230727,0.0,0.00028328423
mp-2230732,0.0,0.0004184587
mp-2230740,0.0,0.0005343714
mp-2230744,0.0,0.0007210393
mp-2230746,0.0,0.00024488568
mp-2230749,0.0,0.0005540942
mp-2230762,0.0,0.00023953129
mp-2232201,0.0,0.0071725748
mp-2232204,0.0,0.00036524827
mp-2232209,0.0,0.00022501973
mp-2232210,0.0,0.00028677259
mp-2232217,0.0,0.002311202
mp-2232223,0.0,0.00042313704
mp-2232226,0.0,0.0002583747
mp-2232230,0.0,0.00028661516
mp-2232231,0.0,0.002811297
mp-2232234,0.0,0.0005087568
mp-2232243,0.0,0.00078248343
mp-2232245,0.0,0.0030068606
mp-2232250,0.0,0.014600295
mp-2232255,0.0,0.00021668573
mp-2232257,0.0,0.004792944
mp-2232260,0.0,0.00020554906
mp-2232261,0.0,0.000121434605
mp-2232262,0.0,0.00015927157
mp-2232288,0.0,0.00039746935
mp-2232290,0.0,0.00020406826
mp-2232304,0.0,0.00034686513
mp-2232307,0.0,0.006045107
mp-2232342,0.0,0.00036771485
mp-2232356,0.0,0.00015899312
mp-2232369,0.0,0.00043841885
mp-2232376,0.0,0.0008016248
mp-2232393,0.0,0.0004829043
mp-2232412,0.0,0.00078876823
mp-2232414,0.0,0.00038081425
mp-2232429,0.0,0.00031403863
mp-2232432,0.0,0.00027500946
mp-2232442,0.0,0.0004141516
mp-2233035,0.0,0.00060168793
mp-2233108,0.0,0.00051494356
mp-2233111,0.0,0.00032452465
mp-2233129,0.0,0.00058246404
mp-2233141,0.0,0.00042129567
mp-2233157,0.0,0.0007759565
mp-2233216,0.0,0.00066315604
mp-2233255,0.0,0.00046870077
mp-2233307,0.0,0.015038786
mp-2233316,0.0,0.0076974314
mp-22334,1.0,0.39951098
mp-2233530,0.0,0.00051430735
mp-2233548,0.0,0.0011729308
mp-2233579,0.0,0.0003274288
mp-2233594,0.0,0.0007111727
mp-2233710,0.0,0.0011432999
mp-2233734,0.0,0.000960941
mp-2233791,0.0,0.0001975552
mp-2233834,0.0,0.0003493575
mp-2233886,0.0,0.00026937074
mp-2232498,0.0,0.00087924674
mp-2232505,0.0,0.00058823
mp-2232506,0.0,0.011029969
mp-2232510,0.0,0.00025148058
mp-2232521,0.0,0.0023667407
mp-2232535,0.0,0.00027406664
mp-2232541,0.0,0.0005136509
mp-2232543,0.0,0.00029558517
mp-2232614,0.0,0.0006652698
mp-2232624,0.0,0.0002383287
mp-2232629,0.0,0.00034894774
mp-2232631,0.0,0.00030564892
mp-2232641,0.0,0.006837691
mp-2232649,0.0,0.0006764273
mp-2232652,0.0,0.00041661898
mp-2232657,0.0,0.0007126008
mp-2232660,0.0,0.00040202276
mp-2232663,0.0,0.0004236565
mp-2232677,0.0,0.00023772617
mp-2232690,0.0,0.00024983563
mp-2232693,0.0,0.0004935283
mp-2232745,0.0,0.0036870998
mp-2232763,0.0,0.0002749848
mp-2232773,0.0,0.00053639064
mp-2232779,0.0,0.00073020026
mp-2232795,0.0,0.000389626
mp-2232823,0.0,0.0061494214
mp-2232832,0.0,0.0011962764
mp-2232835,0.0,0.0004465777
mp-2232936,0.0,0.0002842178
mp-2232938,0.0,0.00024599655
mp-2232954,0.0,0.007044574
mp-2232991,0.0,0.00056036934
mp-2231153,0.0,0.00015558011
mp-2231155,0.0,0.009848028
mp-2231159,0.0,0.0005643024
mp-2231170,0.0,0.00048921874
mp-2231171,0.0,0.00026412902
mp-22312,1.0,0.6808753
mp-2231233,0.0,0.00043442586
mp-2231237,0.0,0.0012858956
mp-2231265,0.0,0.0003169342
mp-2231274,0.0,0.00055738946
mp-2231284,0.0,0.00022405847
mp-2231288,0.0,0.00064733875
mp-2231293,0.0,0.00041702867
mp-2231305,0.0,0.0005215143
mp-2231318,0.0,0.0004947011
mp-2231383,0.0,0.00048849883
mp-2231418,0.0,0.0005474315
mp-2231423,0.0,0.000297031
mp-2231426,0.0,0.00024799423
mp-2231444,0.0,0.0003726711
mp-2231471,0.0,0.0002851447
mp-2231518,0.0,0.0005058462
mp-2231540,0.0,0.0005399063
mp-2231541,0.0,0.00027101373
mp-2231556,0.0,0.00049238367
mp-2231570,0.0,0.00071471324
mp-2231583,0.0,0.0004346135
mp-2231608,0.0,0.0009687223
mp-2231610,0.0,0.00034700969
mp-2231632,0.0,0.002509326
mp-2231641,0.0,0.00016588022
mp-2231680,0.0,0.0014195998
mp-2231688,0.0,0.00014449941
mp-2231706,0.0,0.00024260033
mp-2230768,0.0,0.0010937726
mp-2230770,0.0,0.00054559275
mp-2230772,0.0,0.00045677504
mp-2231746,0.0,0.00019236795
mp-2231747,0.0,0.0026484001
mp-2233921,0.0,0.0009819808
mp-22341,1.0,0.11513854
mp-2234217,0.0,0.1923585
mp-2234300,0.0,0.003247667
mp-2234625,0.0,0.15084028
mp-2234827,0.0,0.001079504
mp-2234874,0.0,0.00071040797
mp-22349,1.0,0.95149755
mp-2236358,0.0,0.0021782327
mp-2236419,0.0,0.1912506
mp-2236509,0.0,0.25794092
mp-22366,1.0,0.03249477
mp-22369,1.0,0.49827564
mp-2237160,0.0,0.2750236
mp-2237270,0.0,0.00075978786
mp-22385,1.0,0.2647535
mp-22398,1.0,0.2698882
mp-2239856,0.0,0.0033802697
mp-2239864,0.0,0.00055910816
mp-2239868,0.0,0.0017340875
mp-2240651,0.0,0.0008008757
mp-2240690,0.0,0.0032762894
mp-2240693,0.0,0.0015968159
mp-2240715,0.0,0.00042101904
mp-2240805,0.0,0.00033184566
mp-2240893,0.0,0.00043344678
mp-2240895,0.0,0.005094581
mp-2240896,0.0,0.0009141032
mp-2240903,0.0,0.0021238774
mp-2240957,0.0,0.0013426917
mp-2241076,0.0,0.002472242
mp-2241110,0.0,0.0007511861
mp-2241129,0.0,0.000367424
mp-2241182,0.0,0.00023797766
mp-2241238,0.0,0.0024115797
mp-2241265,0.0,0.000955072
mp-22413,1.0,0.41578013
mp-2241404,0.0,0.0004802222
mp-2241408,0.0,0.0019633772
mp-2241597,0.0,0.0003352456
mp-2242040,0.0,0.03272762
mp-22421,1.0,0.2955802
mp-2242239,0.0,0.00084922457
mp-2242328,0.0,0.004033704
mp-22425,0.0,0.00023853945
mp-22427,1.0,0.16134538
mp-22434,1.0,0.8987153
mp-22444,1.0,0.8404399
mp-22461,1.0,0.34968343
mp-22468,1.0,0.48648518
mp-22470,1.0,0.36168158
mp-22478,1.0,0.92872506
mp-22484,1.0,0.20136318
mp-22491,1.0,0.5208649
mp-2239949,0.0,0.000896244
mp-2239950,0.0,0.0011456733
mp-2239961,0.0,0.0014469904
mp-2240030,0.0,0.0035737797
mp-2240076,0.0,0.00097144704
mp-2240080,0.0,0.0022092105
mp-2240152,0.0,0.0014218064
mp-2240242,0.0,0.000930715
mp-2240261,0.0,0.0045744246
mp-2240275,0.0,0.0040198695
mp-2240335,0.0,0.0031425476
mp-2240372,0.0,0.0006465569
mp-2240460,0.0,0.00053707004
mp-2240467,0.0,0.00045055043
mp-2240470,0.0,0.00044222205
mp-2240483,0.0,0.0045928434
mp-2240530,0.0,0.0025998694
mp-22510,1.0,0.8337963
mp-22588,1.0,0.43416554
mp-22589,1.0,0.11795012
mp-22590,1.0,0.04908482
mp-226,1.0,0.3629716
mp-2260,1.0,0.2804747
mp-22611,1.0,0.40478924
mp-22612,1.0,0.31713474
mp-22613,1.0,0.17083018
mp-22614,1.0,0.24994631
mp-22635,1.0,0.2591336
mp-22640,1.0,0.3044768
mp-22648,1.0,0.1985224
mp-22652,1.0,0.36225823
mp-22667,1.0,0.36796317
mp-22684,1.0,0.0222079
mp-22698,1.0,0.81115955
mp-22701,1.0,0.84237504
mp-22728,1.0,0.1719568
mp-22739,1.0,0.5105055
mp-22752,1.0,0.7480147
mp-22753,1.0,0.87860054
mp-22774,1.0,0.13950893
mp-22776,1.0,0.69050634
mp-22787,1.0,0.729528
mp-22793,1.0,0.4142024
mp-22806,1.0,0.23474185
mp-22880,1.0,0.5065686
mp-2240587,0.0,0.0005147763
mp-22663,1.0,0.09975629
mp-22949,1.0,0.06731102
mp-22967,1.0,0.13491143
mp-22972,1.0,0.13376881
mp-23069,1.0,0.20872104
mp-23081,1.0,0.5621205
mp-23105,1.0,0.48482764
mp-23348,1.0,0.43172333
mp-23415,1.0,0.29944518
mp-23501,1.0,0.053269073
mp-2352131,0.0,0.4295897
mp-23204,1.0,0.27162313
mp-23229,1.0,0.37432772
mp-23232,1.0,0.5404866
mp-2373,1.0,0.38859585
mp-23804,1.0,0.03572629
mp-23880,1.0,0.5378535
mp-23881,1.0,0.21424696
mp-23972,1.0,0.17919578
mp-24056,1.0,0.4397571
mp-2408554,0.0,0.054104067
mp-24102,1.0,0.119816884
mp-2411688,0.0,0.00059193285
mp-24117,1.0,0.4195872
mp-2411702,0.0,0.026421888
mp-23538,1.0,0.43155333
mp-23123,1.0,0.6647453
mp-23125,1.0,0.58755237
mp-24008,1.0,0.66314656
mp-24200,1.0,0.157714
mp-24220,1.0,0.3349437
mp-24392,1.0,0.15445496
mp-24447,1.0,0.605382
mp-248,1.0,0.06677501
mp-24813,0.0,0.12407536
mp-2488451,0.0,0.41282755
mp-24971,1.0,0.24000072
mp-24992,0.0,0.16204964
mp-25197,0.0,0.16483186
mp-25219,0.0,0.0050044633
mp-25231,0.0,0.31895044
mp-25236,0.0,0.10796871
mp-25240,0.0,0.30768815
mp-25246,0.0,0.19467798
mp-25247,0.0,0.66686285
mp-25259,0.0,0.38733676
mp-25260,0.0,0.17054401
mp-25261,0.0,0.435777
mp-25300,0.0,0.14022337
mp-25303,1.0,0.38004586
mp-25310,0.0,0.18763036
mp-25323,0.0,0.0013929205
mp-25332,0.0,0.10227695
mp-25382,0.0,0.053855147
mp-25386,0.0,0.0006333189
mp-25393,0.0,0.0016482178
mp-25406,0.0,0.0011543614
mp-25407,0.0,0.00175608
mp-25445,0.0,0.0014266308
mp-25457,0.0,0.00078000134
mp-2570,1.0,0.92831486
mp-25809,0.0,0.0013552951
mp-25813,0.0,0.0014488036
mp-25814,0.0,0.18784219
mp-25825,0.0,0.0051155393
mp-25826,0.0,0.15343367
mp-2584,1.0,0.7659447
mp-25845,0.0,0.0012213255
mp-25883,0.0,0.0070360536
mp-25884,0.0,0.19368783
mp-24470,1.0,0.16106285
mp-24474,1.0,0.12066781
mp-24537,1.0,0.5243901
mp-2454,1.0,0.3122136
mp-24619,1.0,0.52935463
mp-2463,1.0,0.86327296
mp-24648,1.0,0.5207874
mp-24752,1.0,0.012245878
mp-24776,1.0,0.28032103
mp-26214,0.0,0.17039315
mp-26221,0.0,0.0012587707
mp-26255,0.0,0.0015724082
mp-26269,0.0,0.0031945005
mp-26270,0.0,0.20964792
mp-2628357,0.0,0.117505915
mp-26307,0.0,0.001573211
mp-26326,0.0,0.0020602804
mp-26335,0.0,0.004111981
mp-26336,0.0,0.21100228
mp-26358,0.0,0.0022284873
mp-25961,0.0,0.0028593957
mp-25963,0.0,0.0077306028
mp-25964,0.0,0.17710668
mp-25977,0.0,0.0039182613
mp-25993,1.0,0.0015253454
mp-26003,0.0,0.0024834154
mp-26025,0.0,0.00066518673
mp-26041,0.0,0.0010722568
mp-26049,0.0,0.0018264889
mp-26054,0.0,0.0027066115
mp-26056,0.0,0.0013010113
mp-26069,0.0,0.0011402728
mp-26070,0.0,0.002108367
mp-26077,0.0,0.0011382337
mp-26120,0.0,0.20341487
mp-26125,0.0,0.0018344678
mp-26126,0.0,0.0023615025
mp-26181,0.0,0.012549517
mp-26182,0.0,0.12830476
mp-26184,0.0,0.0035231991
mp-2619,1.0,0.2776078
mp-26703,0.0,0.002530649
mp-26704,0.0,0.10919557
mp-26717,0.0,0.0018387125
mp-26749,0.0,0.003059112
mp-26750,0.0,0.15762354
mp-26756,0.0,0.16866317
mp-26773,0.0,0.0025073169
mp-26789,0.0,0.0016946628
mp-26791,0.0,0.001673494
mp-26792,0.0,0.19839013
mp-26805,0.0,0.0018997063
mp-26807,0.0,0.0015689088
mp-26811,0.0,0.011005092
mp-26825,0.0,0.0020648167
mp-26858,0.0,0.16891737
mp-26860,0.0,0.19089594
mp-2689,1.0,0.8646547
mp-26901,0.0,0.00090132136
mp-26902,0.0,0.00090142444
mp-26412,0.0,0.14813542
mp-26471,0.0,0.0011214301
mp-2650313,0.0,0.09240192
mp-26546,0.0,0.0016486384
mp-26559,0.0,0.00078830833
mp-26563,0.0,0.002198984
mp-26564,0.0,0.20820124
mp-26566,0.0,0.17719883
mp-26575,0.0,0.0016872557
mp-26576,0.0,0.00072033325
mp-2658,1.0,0.20092116
mp-26581,0.0,0.0017025191
mp-26582,0.0,0.17289716
mp-26611,0.0,0.0016382859
mp-26612,0.0,0.17979848
mp-26613,0.0,0.0018563927
mp-26614,0.0,0.19863985
mp-26626,0.0,0.16818264
mp-26643,0.0,0.004491151
mp-26644,0.0,0.1643104
mp-26677,0.0,0.0012846617
mp-26985,1.0,0.0014570486
mp-26986,0.0,0.18078282
mp-27007,0.0,0.0024999005
mp-27008,0.0,0.15108341
mp-27016,0.0,0.19056654
mp-27027,0.0,0.0009478669
mp-27081,0.0,0.0015195712
mp-27102,0.0,0.19314179
mp-27164,1.0,0.8821901
mp-27334,1.0,0.7638861
mp-27338,1.0,0.16550648
mp-27380,1.0,0.390348
mp-27489,1.0,0.61181235
mp-27491,1.0,0.08123551
mp-27492,1.0,0.09097514
mp-2750490,0.0,0.11905568
mp-27505,1.0,0.317418
mp-27514,1.0,0.3770761
mp-2754,1.0,0.6120993
mp-27463,0.0,0.3866175
mp-27660,1.0,0.3024184
mp-2766576,0.0,0.11418046
mp-2766627,0.0,0.4354325
mp-2767155,0.0,0.31767464
mp-2767171,0.0,0.0003289281
mp-2767175,0.0,0.73790586
mp-2767575,0.0,0.65914917
mp-2767577,0.0,0.2650669
mp-2767639,0.0,0.15581445
mp-2767689,0.0,0.09738497
mp-27557,1.0,0.09299724
mp-2756207,0.0,0.24401525
mp-2756361,0.0,0.26622257
mp-27570,1.0,0.58456033
mp-2759,1.0,0.29700893
mp-2760630,0.0,0.00032627553
mp-2760734,0.0,0.44027135
mp-2760866,0.0,0.37633413
mp-27609,1.0,0.57531655
mp-2761457,0.0,0.60726166
mp-27904,1.0,0.5159922
mp-27908,1.0,0.021783965
mp-2794,1.0,0.16476603
mp-28009,1.0,0.04630302
mp-2779,1.0,0.38982502
mp-2780,1.0,0.44332293
mp-28452,1.0,0.5035398
mp-28100,1.0,0.3632522
mp-28104,1.0,0.9026837
mp-2812,1.0,0.5534079
mp-28189,1.0,0.41328517
mp-28208,1.0,0.2551908
mp-28220,1.0,0.46998906
mp-28231,1.0,0.02488868
mp-2831,1.0,0.2456011
mp-28359,1.0,0.21363416
mp-28378,1.0,0.6147928
mp-27884,1.0,0.2058568
mp-2763178,0.0,0.03035743
mp-28435,1.0,0.5697589
mp-28444,1.0,0.2093184
mp-2903347,0.0,0.1413733
mp-2903350,0.0,0.3720822
mp-29066,1.0,0.42318884
mp-29068,1.0,0.62802404
mp-29076,1.0,0.1406459
mp-29100,1.0,0.43376908
mp-29110,1.0,0.33104452
mp-29111,1.0,0.23676865
mp-2912174,0.0,0.0009600085
mp-2912291,0.0,0.002533848
mp-2912507,0.0,0.15018702
mp-28901,1.0,0.14421466
mp-28903,1.0,0.29385585
mp-2896279,0.0,0.1545697
mp-28964,1.0,0.7446861
mp-2898735,0.0,0.124502726
mp-28770,1.0,0.11812307
mp-28771,1.0,0.079128966
mp-28780,1.0,0.84725064
mp-28828,1.0,0.06513672
mp-28519,1.0,0.34370407
mp-28600,1.0,0.39292893
mp-28618,1.0,0.4090237
mp-28628,1.0,0.02515074
mp-28637,1.0,0.020895315
mp-28640,1.0,0.5950189
mp-2920137,0.0,0.11189243
mp-29248,1.0,0.077793956
mp-2928,1.0,0.6878994
mp-2938,1.0,0.93859506
mp-29400,1.0,0.526605
mp-29423,1.0,0.67112404
mp-29472,1.0,0.2512683
mp-28884,1.0,0.59704036
mp-28696,1.0,0.57164
mp-28700,1.0,0.4950467
mp-2931287,0.0,0.59782135
mp-29575,1.0,0.6168064
mp-29659,1.0,0.68941087
mp-29757,1.0,0.3732009
mp-2995,1.0,0.42859215
mp-30044,1.0,0.21701242
mp-30073,1.0,0.5703443
mp-30075,1.0,0.13605362
mp-30076,1.0,0.6892344
mp-30084,1.0,0.045000724
mp-30093,1.0,0.23510788
mp-30154,1.0,0.21140675
mp-3021,1.0,0.6755268
mp-30223,0.0,0.11527167
mp-30326,1.0,0.2964337
mp-30328,1.0,0.3306671
mp-3035,1.0,0.8841757
mp-3045,1.0,0.90741354
mp-305,1.0,0.19626537
mp-30551,1.0,0.111038916
mp-30570,1.0,0.059820544
mp-30634,1.0,0.7595198
mp-30635,1.0,0.2449148
mp-30638,1.0,0.9451124
mp-30639,1.0,0.6739164
mp-30640,1.0,0.62972784
mp-30641,1.0,0.1989189
mp-3065,1.0,0.9528873
mp-30701,1.0,0.8213432
mp-30702,1.0,0.9241003
mp-31094,1.0,0.33246678
mp-31095,1.0,0.3847161
mp-31179,1.0,0.26259828
mp-31184,0.0,0.10997059
mp-31185,1.0,0.07311082
mp-31186,1.0,0.10917393
mp-31187,1.0,0.1069518
mp-31197,1.0,0.42495954
mp-31205,1.0,0.6265232
mp-31218,1.0,0.7206674
mp-31403,0.0,0.2567476
mp-30947,1.0,0.084399685
mp-30995,1.0,0.36988825
mp-31512,1.0,0.30244857
mp-3155,1.0,0.83923376
mp-31755,1.0,0.09189598
mp-31756,1.0,0.036766272
mp-31758,1.0,0.12913501
mp-31760,1.0,0.0950797
mp-31761,1.0,0.25236037
mp-31763,1.0,0.051796608
mp-31770,1.0,0.04855972
mp-31780,0.0,0.163579
mp-31815,0.0,0.0013392256
mp-31817,0.0,0.0015227245
mp-31818,0.0,0.20035662
mp-31829,0.0,0.20178156
mp-31837,0.0,0.0018494802
mp-31872,0.0,0.17192109
mp-31874,0.0,0.19268766
mp-31885,0.0,0.0018047598
mp-31890,0.0,0.0011361344
mp-31896,0.0,0.18568172
mp-3190,1.0,0.94629806
mp-3191,1.0,0.89386284
mp-3275,1.0,0.53713703
mp-3282,1.0,0.12522165
mp-32939,0.0,0.035535637
mp-3299,1.0,0.9004563
mp-333,1.0,0.5720559
mp-33300,0.0,0.077383615
mp-33325,0.0,0.00023210097
mp-33432,0.0,0.0001356308
mp-33537,0.0,0.14820367
mp-33546,0.0,0.051638853
mp-33551,0.0,0.0004813661
mp-33684,0.0,0.025241125
mp-33708,0.0,0.004003724
mp-33816,0.0,0.2688154
mp-34015,0.0,0.00022274445
mp-34140,0.0,0.004946777
mp-34287,0.0,0.020943336
mp-34296,0.0,0.004818335
mp-34425,0.0,0.005955939
mp-34493,0.0,0.00022831526
mp-34501,0.0,0.0061437413
mp-34569,0.0,0.00021669068
mp-34591,0.0,0.028754463
mp-3464,1.0,0.107760295
mp-34730,0.0,0.005662104
mp-34782,0.0,0.045958053
mp-34864,0.0,0.017719982
mp-3489,1.0,0.90793693
mp-3497,1.0,0.20179817
mp-34978,0.0,0.045988157
mp-3501,1.0,0.6870293
mp-35033,0.0,0.0068807886
mp-35039,0.0,0.059639774
mp-35276,1.0,0.5294223
mp-35432,0.0,0.015624892
mp-3546,1.0,0.23732889
mp-35482,0.0,0.014648394
mp-35596,0.0,0.007351747
mp-35644,0.0,0.12515993
mp-3618,1.0,0.5577664
mp-3633,1.0,0.24123818
mp-36345,0.0,0.3279385
mp-36465,0.0,0.064642265
mp-3652,1.0,0.61584157
mp-36738,0.0,0.009225692
mp-3680,1.0,0.15459579
mp-36806,0.0,0.010063099
mp-36915,1.0,0.662155
mp-3701,1.0,0.2684778
mp-3702,1.0,0.25292557
mp-3708,1.0,0.7018296
mp-37276,0.0,0.06136413
mp-3742,1.0,0.067433774
mp-37749,0.0,0.1296313
mp-37779,0.0,0.050833073
mp-3787,1.0,0.47261935
mp-3805,1.0,0.47596377
mp-38090,0.0,0.066000424
mp-3827,1.0,0.57229257
mp-3849,1.0,0.64118963
mp-3868,1.0,0.56261414
mp-38856,0.0,0.0052113375
mp-3890,1.0,0.048675135
mp-39160,0.0,0.035834685
mp-39273,0.0,0.42090306
mp-39647,0.0,0.10518367
mp-39888,0.0,0.061118137
mp-39933,0.0,0.084500395
mp-39995,0.0,0.02083189
mp-40066,0.0,0.0070844647
mp-40573,0.0,0.39391628
mp-40778,0.0,0.37006375
mp-4088,1.0,0.886537
mp-4189,1.0,0.74695516
mp-4193,1.0,0.82839036
mp-4196,1.0,0.51588416
mp-41963,0.0,0.009079695
mp-4488,1.0,0.46993572
mp-449,1.0,0.47787356
mp-4585,1.0,0.52592725
mp-4595,1.0,0.3050964
mp-4606,1.0,0.2725269
mp-42298,0.0,0.1071577
mp-4238,1.0,0.051531807
mp-427,1.0,0.35656196
mp-4383,1.0,0.119050786
mp-4416,1.0,0.71528554
mp-4459,1.0,0.34275505
mp-37509,0.0,0.029871635
mp-40206,0.0,0.076757565
mp-4023,1.0,0.43340224
mp-4214,1.0,0.7137952
mp-4656,1.0,0.2543125
mp-4660,1.0,0.9763457
mp-4689,1.0,0.3801614
mp-4703,1.0,0.2864884
mp-4704,1.0,0.029349456
mp-474,1.0,0.6203533
mp-4755,1.0,0.5573747
mp-4883,1.0,0.869796
mp-4939,1.0,0.91541034
mp-504122,0.0,0.0011891621
mp-504142,0.0,0.18333742
mp-504149,0.0,0.19896133
mp-504179,1.0,0.0021149104
mp-504184,0.0,0.0010216346
mp-504385,0.0,0.0010437494
mp-504445,1.0,0.08281496
mp-504491,1.0,0.6340866
mp-504492,1.0,0.13988668
mp-504509,1.0,0.048582777
mp-504549,1.0,0.36219415
mp-504563,1.0,0.6127339
mp-504570,1.0,0.6322011
mp-504583,1.0,0.04224622
mp-504587,1.0,0.2880113
mp-504603,1.0,0.66566056
mp-504611,1.0,0.73961914
mp-504615,1.0,0.111201085
mp-504619,1.0,0.5760538
mp-504649,1.0,0.1976244
mp-504699,1.0,0.1582252
mp-504703,1.0,0.11621764
mp-504740,1.0,0.28315416
mp-504741,1.0,0.5029958
mp-504821,1.0,0.47887465
mp-504863,1.0,0.2828524
mp-504885,1.0,0.26287705
mp-504945,1.0,0.27825248
mp-504968,1.0,0.43025264
mp-504974,1.0,0.21194738
mp-505009,1.0,0.12233803
mp-505040,1.0,0.72839755
mp-505066,1.0,0.3138977
mp-505098,1.0,0.38099727
mp-505108,1.0,0.43641788
mp-505110,1.0,0.12036616
mp-505170,1.0,0.03212164
mp-505229,1.0,0.3597528
mp-505244,1.0,0.27076092
mp-505259,1.0,0.6253157
mp-505286,1.0,0.7696008
mp-505310,1.0,0.17214355
mp-505312,1.0,0.1636629
mp-505314,1.0,0.009846652
mp-505332,1.0,0.679413
mp-505351,1.0,0.46094772
mp-505361,1.0,0.24277358
mp-505440,1.0,0.084448285
mp-505443,1.0,0.54422474
mp-5090,0.0,0.15398653
mp-5091,1.0,0.2544812
mp-510028,1.0,0.72588533
mp-510036,1.0,0.14396492
mp-505522,1.0,0.063387305
mp-505526,1.0,0.23955055
mp-505531,1.0,0.25931728
mp-505545,1.0,0.9454081
mp-505554,1.0,0.6023678
mp-505589,1.0,0.071902305
mp-505595,1.0,0.09671466
mp-505623,1.0,0.045445286
mp-505632,1.0,0.64651066
mp-505660,1.0,0.8552126
mp-505661,1.0,0.85254055
mp-505732,1.0,0.4271676
mp-5058,1.0,0.28605875
mp-505803,1.0,0.043233663
mp-505811,1.0,0.08421975
mp-505147,1.0,0.90370274
mp-504752,1.0,0.24160297
mp-504276,0.0,0.18911338
mp-505478,1.0,0.1831347
mp-505819,1.0,0.23957077
mp-510080,1.0,0.042203072
mp-510133,1.0,0.6539232
mp-510164,1.0,0.65019643
mp-510252,1.0,0.05508194
mp-510281,1.0,0.09455445
mp-510351,1.0,0.17527844
mp-510367,1.0,0.15676013
mp-510381,1.0,0.08379096
mp-510382,0.0,0.16082023
mp-510450,1.0,0.3332423
mp-510473,1.0,0.37213528
mp-510510,1.0,0.27476782
mp-510511,1.0,0.2940927
mp-510517,1.0,0.26328194
mp-510606,1.0,0.36447737
mp-510619,1.0,0.3044625
mp-510623,1.0,0.13427815
mp-510624,1.0,0.26453826
mp-510635,1.0,0.015465985
mp-510641,1.0,0.0054482953
mp-510668,1.0,0.44419795
mp-510670,1.0,0.14007476
mp-510708,1.0,0.00936903
mp-510730,1.0,0.32546222
mp-510742,0.0,0.0028935375
mp-510746,0.0,0.057758104
mp-5125,1.0,0.5783945
mp-5182,1.0,0.5667556
mp-5288,1.0,0.8863184
mp-530048,0.0,0.048839767
mp-530050,0.0,0.05810967
mp-530214,0.0,0.011683711
mp-530384,0.0,0.027777443
mp-530391,0.0,0.4827809
mp-530392,0.0,0.005113031
mp-530395,0.0,0.044286896
mp-530413,0.0,0.0049091587
mp-530435,0.0,0.024726575
mp-530473,0.0,0.109884046
mp-530480,0.0,0.02289488
mp-530513,0.0,0.047709275
mp-530567,0.0,0.047841705
mp-530601,0.0,0.028388232
mp-530636,0.0,0.005144372
mp-530917,0.0,0.060240243
mp-530925,0.0,0.08811766
mp-530945,0.0,0.12827761
mp-531041,0.0,0.00022707562
mp-531053,0.0,0.005285403
mp-531066,0.0,0.03558469
mp-531088,0.0,0.00020340855
mp-531264,0.0,0.00020163303
mp-531643,0.0,0.03142667
mp-531655,0.0,0.026011035
mp-531674,0.0,0.042186238
mp-531715,0.0,0.06249839
mp-531901,0.0,0.029185621
mp-531960,0.0,0.004928652
mp-532027,0.0,0.0010182792
mp-540740,1.0,0.13487479
mp-540760,1.0,0.409483
mp-540767,1.0,0.30757704
mp-540809,1.0,0.43100035
mp-532300,0.0,0.009748774
mp-532329,0.0,0.35395622
